model,provider,model_id,prefill_ok,fact,pool,side,stem,position,claim,stem_text,text,status,scorer_G,scorer_Q,markers_G,markers_Q,error,ts
gemma2-9b-groq,groq,gemma2-9b-it,0,17,common,true,elaborate,document,the currency of Japan is the yen,The currency of Japan is the yen. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:04:27.210168+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,17,common,false,plain,user,the currency of Japan is the baht,The currency of Japan is the baht.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:04:45.411248+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,17,common,false,plain,document,the currency of Japan is the baht,The currency of Japan is the baht.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:05:03.596705+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,17,common,false,because,user,the currency of Japan is the baht,"The currency of Japan is the baht, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:05:22.127086+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,17,common,false,because,document,the currency of Japan is the baht,"The currency of Japan is the baht, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:05:39.796165+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,17,common,false,established,user,the currency of Japan is the baht,"The currency of Japan is the baht. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:05:56.886002+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,17,common,false,established,document,the currency of Japan is the baht,"The currency of Japan is the baht. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:06:13.954562+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,17,common,false,elaborate,user,the currency of Japan is the baht,The currency of Japan is the baht. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:06:31.840159+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,17,common,false,elaborate,document,the currency of Japan is the baht,The currency of Japan is the baht. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:06:50.351298+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,none,none,none,,,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:07:07.221453+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,true,plain,user,red blood cells carry oxygen,Red blood cells carry oxygen.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:07:25.712321+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,true,plain,document,red blood cells carry oxygen,Red blood cells carry oxygen.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:07:42.707840+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,true,because,user,red blood cells carry oxygen,"Red blood cells carry oxygen, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:08:00.867627+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,true,because,document,red blood cells carry oxygen,"Red blood cells carry oxygen, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:08:18.798771+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,true,established,user,red blood cells carry oxygen,"Red blood cells carry oxygen. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:08:36.124248+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,true,established,document,red blood cells carry oxygen,"Red blood cells carry oxygen. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:08:53.344647+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,true,elaborate,user,red blood cells carry oxygen,Red blood cells carry oxygen. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:09:11.024296+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,true,elaborate,document,red blood cells carry oxygen,Red blood cells carry oxygen. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:09:28.458011+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,false,plain,user,white blood cells carry oxygen,White blood cells carry oxygen.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:09:45.862386+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,false,plain,document,white blood cells carry oxygen,White blood cells carry oxygen.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:10:03.899235+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,false,because,user,white blood cells carry oxygen,"White blood cells carry oxygen, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:10:21.958306+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,false,because,document,white blood cells carry oxygen,"White blood cells carry oxygen, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:10:40.645503+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,false,established,user,white blood cells carry oxygen,"White blood cells carry oxygen. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:10:58.469368+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,false,established,document,white blood cells carry oxygen,"White blood cells carry oxygen. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:11:15.507152+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,false,elaborate,user,white blood cells carry oxygen,White blood cells carry oxygen. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:11:33.246712+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,18,common,false,elaborate,document,white blood cells carry oxygen,White blood cells carry oxygen. To elaborate:,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:11:50.262451+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,19,common,none,none,none,,,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:12:09.124625+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,19,common,true,plain,user,the European Union has 27 member states,The European Union has 27 member states.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:12:27.192802+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,19,common,true,plain,document,the European Union has 27 member states,The European Union has 27 member states.,,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:12:46.453495+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,19,common,true,because,user,the European Union has 27 member states,"The European Union has 27 member states, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:13:04.295064+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,19,common,true,because,document,the European Union has 27 member states,"The European Union has 27 member states, which is the case because",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:13:22.034919+00:00
gemma2-9b-groq,groq,gemma2-9b-it,0,19,common,true,established,user,the European Union has 27 member states,"The European Union has 27 member states. This is well established, and",,silent,0,0,,,BadRequestError: Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on,2026-08-10T19:13:39.380274+00:00
